Molecule,Atom,x_coord,y_coord,z_coord,sigma_iso,sigma_xx,sigma_yy,sigma_zz,dia_sigma_xx,dia_sigma_yy,dia_sigma_zz,para_sigma_xx,para_sigma_yy,para_sigma_zz,sigma_11,sigma_22,sigma_33,s_tot_symmetry,span,skew
rw_cut_5_p1_4f_opt_disp_struct_10.xyz,Nucleus 14F :,5.330091,-8.538394,3.622817,344.58,453.38,294.57,285.78,459.92,475.49,479.61,-24.55,-166.09,-190.65,285.78,294.57,453.38,0,167.6,-0.9
rw_cut_5_p1_4f_opt_disp_struct_10.xyz,Nucleus 16F :,4.51806,-4.917724,1.16775,343.95,446.62,295.55,289.67,457.71,483.21,478.42,-35.85,-166.08,-185.57,289.67,295.55,446.62,0,156.95,-0.93
rw_cut_5_p1_4f_opt_disp_struct_11.xyz,Nucleus 1H :,0.979309,-0.025991,-1.331735,29.09,35.36,23.43,28.47,40.93,25.71,30.84,-6.61,-0.63,-2.98,23.43,28.47,35.36,0,11.93,-0.16
rw_cut_5_p1_4f_opt_disp_struct_11.xyz,Nucleus 2H :,1.792354,0.5849,-1.729245,28.95,24.02,28.05,34.79,46.76,28.03,26.07,-12.3,-3.65,1.95,24.02,28.05,34.79,0,10.77,-0.25
rw_cut_5_p1_4f_opt_disp_struct_11.xyz,Nucleus 6H :,1.143633,-1.060252,-1.651975,23.66,15.33,25.22,30.44,51.3,10.48,29.89,-21.33,-4.49,5.14,15.33,25.22,30.44,0,15.11,0.31
rw_cut_5_p1_4f_opt_disp_struct_11.xyz,Nucleus 17H :,0.907439,0.093305,0.148985,24.14,20.51,25.44,26.48,45.07,26.81,31.75,-19.58,-6.14,-5.49,20.51,25.44,26.48,0,5.97,0.65
rw_cut_5_p1_4f_opt_disp_struct_11.xyz,Nucleus 18H :,1.695519,0.901917,0.94573,28.65,35.02,27.12,23.8,42.33,27.41,31.79,-0.58,-8.46,-6.54,23.8,27.12,35.02,0,11.22,-0.41
rw_cut_5_p1_4f_opt_disp_struct_11.xyz,Nucleus 20H :,1.318109,0.729764,2.250337,28.54,34.37,24.35,26.91,-11.25,17.52,39.24,37.86,8.11,-5.86,24.35,26.91,34.37,0,10.02,-0.49
rw_cut_5_p1_4f_opt_disp_struct_11.xyz,Nucleus 21H :,1.693294,1.225437,3.04248,28.55,35.14,26.39,24.11,-10.22,17.36,40.47,37.41,7.36,-6.75,24.11,26.39,35.14,0,11.03,-0.59
rw_cut_5_p1_4f_opt_disp_struct_11.xyz,Nucleus 23H :,0.289853,-0.178539,2.323195,26.92,18.64,33.94,28.17,3.55,50.56,28.22,-16.9,15.72,-0.4,18.64,28.17,33.94,0,15.3,0.25
rw_cut_5_p1_4f_opt_disp_struct_11.xyz,Nucleus 26H :,0.005401,-0.596414,1.020587,26.98,37.03,23.93,19.99,74.64,27.52,47.45,-54.58,-10.92,-3.16,19.99,23.93,37.03,0,17.04,-0.54
rw_cut_5_p1_4f_opt_disp_struct_11.xyz,Nucleus 28H :,-1.029464,-1.538095,0.837311,26.55,19.7,26.3,33.64,-0.72,25.07,56.73,20.55,1.18,-23.16,19.7,26.3,33.64,0,13.94,-0.05
rw_cut_5_p1_4f_opt_disp_struct_11.xyz,Nucleus 29H :,-1.343296,-1.969362,-0.393388,26.68,35.92,19.93,24.19,30.17,43.81,57.13,-37.0,-5.66,-8.41,19.93,24.19,35.92,0,15.99,-0.47
rw_cut_5_p1_4f_opt_disp_struct_11.xyz,Nucleus 30H :,-1.732136,-2.025927,1.939893,28.17,35.09,25.92,23.51,-25.87,38.42,11.48,49.5,-3.37,14.36,23.51,25.92,35.09,0,11.58,-0.58
rw_cut_5_p1_4f_opt_disp_struct_11.xyz,Nucleus 31H :,-2.713321,-2.922319,1.75692,27.16,34.66,26.19,20.62,52.25,27.83,36.33,-24.55,-9.23,-1.16,20.62,26.19,34.66,0,14.04,-0.21
rw_cut_5_p1_4f_opt_disp_struct_11.xyz,Nucleus 0C :,-1.425723,-1.593336,3.220609,171.39,186.83,160.78,166.56,259.25,236.38,238.4,-80.07,-73.4,-66.39,160.78,166.56,186.83,0,26.05,-0.56
rw_cut_5_p1_4f_opt_disp_struct_11.xyz,Nucleus 3C :,-2.111676,-2.073224,4.268667,61.09,147.41,53.46,-17.6,240.26,274.06,263.74,-92.89,-220.53,-281.36,-17.6,53.46,147.41,0,165.01,-0.14
rw_cut_5_p1_4f_opt_disp_struct_11.xyz,Nucleus 4C :,-0.411257,-0.663313,3.430541,53.45,-30.2,127.26,63.29,274.74,258.66,255.81,-293.38,-130.11,-205.37,-30.2,63.29,127.26,0,157.46,0.19
rw_cut_5_p1_4f_opt_disp_struct_11.xyz,Nucleus 7C :,-0.111698,-0.240557,4.665821,56.51,138.44,3.25,27.85,275.22,260.99,265.78,-122.61,-271.89,-237.95,3.25,27.85,138.44,0,135.19,-0.64
rw_cut_5_p1_4f_opt_disp_struct_11.xyz,Nucleus 8C :,2.479643,1.59103,0.669473,63.0,158.91,27.03,3.06,236.08,271.09,261.66,-77.61,-236.07,-266.16,3.06,27.03,158.91,0,155.85,-0.69
rw_cut_5_p1_4f_opt_disp_struct_11.xyz,Nucleus 9C :,0.048429,0.305341,-1.803042,29.66,83.27,20.46,-14.75,237.38,269.44,271.78,-154.27,-248.86,-286.5,-14.75,20.46,83.27,0,98.02,-0.28
rw_cut_5_p1_4f_opt_disp_struct_11.xyz,Nucleus 11C :,4.576093,-8.148399,3.750545,37.63,94.54,20.85,-2.5,239.56,264.14,274.05,-145.22,-243.81,-275.84,-2.5,20.85,94.54,0,97.04,-0.52
rw_cut_5_p1_4f_opt_disp_struct_11.xyz,Nucleus 13C :,4.553269,-7.739855,4.765851,36.67,94.47,16.12,-0.58,237.2,263.5,274.07,-142.73,-251.69,-270.34,-0.58,16.12,94.47,0,95.05,-0.65
rw_cut_5_p1_4f_opt_disp_struct_11.xyz,Nucleus 15C :,3.726105,-8.824244,3.598729,38.63,89.67,22.64,3.57,233.16,273.08,262.81,-143.67,-250.11,-259.38,3.57,22.64,89.67,0,86.1,-0.56
rw_cut_5_p1_4f_opt_disp_struct_11.xyz,Nucleus 19C :,4.599508,-7.071208,2.764346,155.13,130.41,146.41,188.58,189.5,208.94,272.4,-43.28,-75.78,-86.38,130.41,146.41,188.58,0,58.17,-0.45
rw_cut_5_p1_4f_opt_disp_struct_11.xyz,Nucleus 24C :,5.227418,-7.174917,1.983697,21.34,115.39,-15.47,-35.9,239.56,271.57,263.28,-124.3,-280.59,-305.5,-35.9,-15.47,115.39,0,151.29,-0.73
rw_cut_5_p1_4f_opt_disp_struct_11.xyz,Nucleus 5N :,3.701731,-6.077571,2.686268,122.32,50.0,184.54,132.43,293.67,338.29,330.46,-109.42,-203.27,-282.77,50.0,132.43,184.54,0,134.54,0.23
rw_cut_5_p1_4f_opt_disp_struct_11.xyz,Nucleus 22N :,3.836325,-5.15681,1.731494,166.96,98.9,221.01,180.96,278.06,348.97,330.28,-236.67,-95.95,-123.82,98.9,180.96,221.01,0,122.11,0.34
rw_cut_5_p1_4f_opt_disp_struct_11.xyz,Nucleus 25N :,3.170735,-4.401007,1.617104,175.47,116.09,176.2,234.12,321.54,346.75,335.38,-211.5,-164.48,-101.29,116.09,176.2,234.12,0,118.03,0.02
rw_cut_5_p1_4f_opt_disp_struct_11.xyz,Nucleus 27N :,2.678264,-5.974008,3.534266,174.57,114.58,213.49,195.64,301.44,340.24,324.47,-211.21,-104.28,-126.96,114.58,195.64,213.49,0,98.91,0.64
rw_cut_5_p1_4f_opt_disp_struct_11.xyz,Nucleus 10F :,2.466831,-6.706225,4.190915,326.68,443.14,256.46,280.43,480.53,458.15,463.63,-20.23,-210.15,-191.89,256.46,280.43,443.14,0,186.68,-0.74
rw_cut_5_p1_4f_opt_disp_struct_11.xyz,Nucleus 12F :,2.087406,-5.152748,3.518171,347.94,449.36,290.6,303.85,480.55,471.43,457.6,-22.13,-189.43,-154.22,290.6,303.85,449.36,0,158.76,-0.83
rw_cut_5_p1_4f_opt_disp_struct_11.xyz,Nucleus 14F :,5.495525,-8.724345,3.646344,344.7,453.48,294.69,285.93,460.18,475.89,478.98,-24.19,-166.15,-190.61,285.93,294.69,453.48,0,167.55,-0.9
rw_cut_5_p1_4f_opt_disp_struct_11.xyz,Nucleus 16F :,4.683494,-5.103675,1.191277,344.22,446.77,295.85,290.03,457.98,482.5,478.66,-35.07,-165.94,-185.49,290.03,295.85,446.77,0,156.74,-0.93
rw_cut_5_p1_4f_opt_disp_struct_12.xyz,Nucleus 1H :,0.979309,-0.025991,-1.331735,29.1,35.36,23.44,28.49,40.9,25.72,30.78,-6.59,-0.62,-2.91,23.44,28.49,35.36,0,11.92,-0.15
rw_cut_5_p1_4f_opt_disp_struct_12.xyz,Nucleus 2H :,1.792354,0.5849,-1.729245,28.95,24.01,28.04,34.8,46.65,27.94,26.04,-12.21,-3.55,1.96,24.01,28.04,34.8,0,10.79,-0.25
rw_cut_5_p1_4f_opt_disp_struct_12.xyz,Nucleus 6H :,1.143633,-1.060252,-1.651975,23.68,15.34,25.24,30.45,51.18,10.49,29.95,-21.18,-4.52,5.12,15.34,25.24,30.45,0,15.11,0.31
rw_cut_5_p1_4f_opt_disp_struct_12.xyz,Nucleus 17H :,0.907439,0.093305,0.148985,24.15,20.52,25.44,26.5,45.04,26.82,31.71,-19.53,-6.15,-5.42,20.52,25.44,26.5,0,5.98,0.65
rw_cut_5_p1_4f_opt_disp_struct_12.xyz,Nucleus 18H :,1.695519,0.901917,0.94573,28.66,35.01,27.14,23.82,42.29,27.36,31.82,-0.54,-8.5,-6.46,23.82,27.14,35.01,0,11.19,-0.41
rw_cut_5_p1_4f_opt_disp_struct_12.xyz,Nucleus 20H :,1.318109,0.729764,2.250337,28.54,34.37,24.36,26.89,-12.07,17.45,39.29,38.72,8.16,-5.95,24.36,26.89,34.37,0,10.01,-0.49
rw_cut_5_p1_4f_opt_disp_struct_12.xyz,Nucleus 21H :,1.693294,1.225437,3.04248,28.54,35.13,26.37,24.11,-11.11,17.3,40.56,38.34,7.4,-6.88,24.11,26.37,35.13,0,11.02,-0.59
rw_cut_5_p1_4f_opt_disp_struct_12.xyz,Nucleus 23H :,0.289853,-0.178539,2.323195,26.9,18.65,33.92,28.14,2.3,50.76,28.07,-17.13,16.97,-0.27,18.65,28.14,33.92,0,15.27,0.24
rw_cut_5_p1_4f_opt_disp_struct_12.xyz,Nucleus 26H :,0.005401,-0.596414,1.020587,26.92,36.77,23.95,20.05,76.47,27.91,47.03,-56.36,-10.83,-3.45,20.05,23.95,36.77,0,16.72,-0.53
rw_cut_5_p1_4f_opt_disp_struct_12.xyz,Nucleus 28H :,-1.029464,-1.538095,0.837311,26.53,19.72,26.25,33.63,-0.76,25.09,57.17,20.6,1.11,-23.61,19.72,26.25,33.63,0,13.91,-0.06
rw_cut_5_p1_4f_opt_disp_struct_12.xyz,Nucleus 29H :,-1.343296,-1.969362,-0.393388,26.64,35.73,19.98,24.2,58.9,43.66,30.5,-38.73,-6.06,-8.37,19.98,24.2,35.73,0,15.75,-0.46
rw_cut_5_p1_4f_opt_disp_struct_12.xyz,Nucleus 30H :,-1.732136,-2.025927,1.939893,28.17,35.06,25.92,23.52,-27.19,38.38,11.19,50.82,-3.36,14.65,23.52,25.92,35.06,0,11.54,-0.58
rw_cut_5_p1_4f_opt_disp_struct_12.xyz,Nucleus 31H :,-2.713321,-2.922319,1.75692,27.13,34.66,26.08,20.64,52.54,27.63,36.49,-24.85,-9.36,-1.07,20.64,26.08,34.66,0,14.02,-0.22
rw_cut_5_p1_4f_opt_disp_struct_12.xyz,Nucleus 0C :,-1.425723,-1.593336,3.220609,171.38,186.84,160.79,166.51,259.15,236.41,238.29,-79.9,-73.4,-66.4,160.79,166.51,186.84,0,26.05,-0.56
rw_cut_5_p1_4f_opt_disp_struct_12.xyz,Nucleus 3C :,-2.111676,-2.073224,4.268667,61.1,147.41,53.5,-17.61,240.25,273.78,263.75,-92.88,-220.22,-281.36,-17.61,53.5,147.41,0,165.02,-0.14
rw_cut_5_p1_4f_opt_disp_struct_12.xyz,Nucleus 4C :,-0.411257,-0.663313,3.430541,53.57,-30.04,127.22,63.54,274.6,258.45,256.13,-293.28,-130.19,-204.99,-30.04,63.54,127.22,0,157.26,0.19
rw_cut_5_p1_4f_opt_disp_struct_12.xyz,Nucleus 7C :,-0.111698,-0.240557,4.665821,56.48,138.4,3.17,27.88,274.99,261.01,265.8,-122.63,-271.72,-238.0,3.17,27.88,138.4,0,135.23,-0.63
rw_cut_5_p1_4f_opt_disp_struct_12.xyz,Nucleus 8C :,2.479643,1.59103,0.669473,62.97,158.88,26.97,3.06,236.16,261.74,270.58,-77.65,-236.01,-265.9,3.06,26.97,158.88,0,155.82,-0.69
rw_cut_5_p1_4f_opt_disp_struct_12.xyz,Nucleus 9C :,0.048429,0.305341,-1.803042,29.63,83.22,20.46,-14.79,237.34,269.21,271.45,-154.23,-248.67,-286.2,-14.79,20.46,83.22,0,98.01,-0.28
rw_cut_5_p1_4f_opt_disp_struct_12.xyz,Nucleus 11C :,4.741528,-8.33435,3.774072,37.6,94.49,20.82,-2.52,239.59,264.11,273.77,-145.27,-243.81,-275.61,-2.52,20.82,94.49,0,97.01,-0.52
rw_cut_5_p1_4f_opt_disp_struct_12.xyz,Nucleus 13C :,4.718703,-7.925807,4.789378,36.62,94.42,16.07,-0.64,237.17,263.55,273.86,-142.75,-251.73,-270.24,-0.64,16.07,94.42,0,95.06,-0.65
rw_cut_5_p1_4f_opt_disp_struct_12.xyz,Nucleus 15C :,3.89154,-9.010195,3.622256,38.6,89.62,22.63,3.55,233.16,272.91,262.86,-143.7,-249.99,-259.44,3.55,22.63,89.62,0,86.07,-0.56
rw_cut_5_p1_4f_opt_disp_struct_12.xyz,Nucleus 19C :,4.764942,-7.25716,2.787873,155.13,130.4,146.42,188.56,188.56,208.52,272.95,-42.34,-75.63,-86.7,130.4,146.42,188.56,0,58.16,-0.45
rw_cut_5_p1_4f_opt_disp_struct_12.xyz,Nucleus 24C :,5.392853,-7.360868,2.007224,21.32,115.41,-15.54,-35.92,239.82,272.0,263.09,-124.54,-280.53,-305.89,-35.92,-15.54,115.41,0,151.33,-0.73
rw_cut_5_p1_4f_opt_disp_struct_12.xyz,Nucleus 5N :,3.867166,-6.263522,2.709794,122.45,50.22,184.5,132.62,293.64,338.26,330.39,-109.38,-203.08,-282.5,50.22,132.62,184.5,0,134.28,0.23
rw_cut_5_p1_4f_opt_disp_struct_12.xyz,Nucleus 22N :,4.001759,-5.342761,1.75502,166.89,98.81,220.87,180.99,276.56,349.36,330.26,-237.16,-94.43,-123.92,98.81,180.99,220.87,0,122.06,0.35
rw_cut_5_p1_4f_opt_disp_struct_12.xyz,Nucleus 25N :,3.336169,-4.586958,1.64063,175.44,116.0,176.21,234.11,321.52,347.78,335.47,-211.67,-165.47,-101.31,116.0,176.21,234.11,0,118.11,0.02
rw_cut_5_p1_4f_opt_disp_struct_12.xyz,Nucleus 27N :,2.843698,-6.15996,3.557793,174.57,114.52,213.55,195.65,302.32,340.64,324.34,-211.17,-105.13,-127.28,114.52,195.65,213.55,0,99.03,0.64
rw_cut_5_p1_4f_opt_disp_struct_12.xyz,Nucleus 10F :,2.632266,-6.892177,4.214442,326.91,443.19,256.81,280.73,480.57,458.21,463.61,-20.18,-209.68,-191.79,256.81,280.73,443.19,0,186.38,-0.74
rw_cut_5_p1_4f_opt_disp_struct_12.xyz,Nucleus 12F :,2.25284,-5.338699,3.541698,348.14,449.44,290.85,304.14,480.48,471.36,457.69,-21.96,-189.14,-154.01,290.85,304.14,449.44,0,158.59,-0.83
rw_cut_5_p1_4f_opt_disp_struct_12.xyz,Nucleus 14F :,5.66096,-8.910297,3.669871,344.8,453.54,294.78,286.08,460.36,476.2,478.49,-23.91,-166.22,-190.52,286.08,294.78,453.54,0,167.46,-0.9
rw_cut_5_p1_4f_opt_disp_struct_12.xyz,Nucleus 16F :,4.848928,-5.289626,1.214804,344.44,446.84,296.14,290.35,458.19,481.95,478.83,-34.49,-165.81,-185.34,290.35,296.14,446.84,0,156.49,-0.93
rw_cut_5_p1_4f_opt_disp_struct_13.xyz,Nucleus 1H :,0.979309,-0.025991,-1.331735,29.11,35.36,23.45,28.51,40.88,25.74,30.72,-6.56,-0.61,-2.85,23.45,28.51,35.36,0,11.91,-0.15
rw_cut_5_p1_4f_opt_disp_struct_13.xyz,Nucleus 2H :,1.792354,0.5849,-1.729245,28.94,23.99,28.02,34.81,46.55,27.85,26.02,-12.12,-3.45,1.97,23.99,28.02,34.81,0,10.82,-0.26
rw_cut_5_p1_4f_opt_disp_struct_13.xyz,Nucleus 6H :,1.143633,-1.060252,-1.651975,23.69,15.34,25.26,30.47,51.06,10.49,30.0,-21.04,-4.55,5.11,15.34,25.26,30.47,0,15.13,0.31
rw_cut_5_p1_4f_opt_disp_struct_13.xyz,Nucleus 17H :,0.907439,0.093305,0.148985,24.17,20.53,25.45,26.52,45.0,26.82,31.66,-19.49,-6.15,-5.35,20.53,25.45,26.52,0,5.99,0.64
rw_cut_5_p1_4f_opt_disp_struct_13.xyz,Nucleus 18H :,1.695519,0.901917,0.94573,28.66,35.01,27.15,23.83,42.26,27.32,31.83,-0.51,-8.54,-6.38,23.83,27.15,35.01,0,11.18,-0.41
rw_cut_5_p1_4f_opt_disp_struct_13.xyz,Nucleus 20H :,1.318109,0.729764,2.250337,28.53,34.36,24.36,26.86,-12.89,17.39,39.34,39.58,8.21,-6.05,24.36,26.86,34.36,0,10.0,-0.5
rw_cut_5_p1_4f_opt_disp_struct_13.xyz,Nucleus 21H :,1.693294,1.225437,3.04248,28.53,35.12,26.36,24.11,-12.0,17.24,40.66,39.26,7.45,-7.01,24.11,26.36,35.12,0,11.01,-0.59
rw_cut_5_p1_4f_opt_disp_struct_13.xyz,Nucleus 23H :,0.289853,-0.178539,2.323195,26.88,18.65,33.9,28.1,1.05,50.95,27.93,-17.34,18.21,-0.14,18.65,28.1,33.9,0,15.25,0.24
rw_cut_5_p1_4f_opt_disp_struct_13.xyz,Nucleus 26H :,0.005401,-0.596414,1.020587,26.87,36.54,23.96,20.1,78.26,28.27,46.66,-58.1,-10.77,-3.72,20.1,23.96,36.54,0,16.44,-0.53
rw_cut_5_p1_4f_opt_disp_struct_13.xyz,Nucleus 28H :,-1.029464,-1.538095,0.837311,26.52,33.62,26.19,19.74,57.6,25.1,-0.82,-24.05,1.04,20.68,19.74,26.19,33.62,0,13.88,-0.07
rw_cut_5_p1_4f_opt_disp_struct_13.xyz,Nucleus 29H :,-1.343296,-1.969362,-0.393388,26.6,35.57,20.02,24.21,60.64,43.53,30.81,-40.43,-6.42,-8.34,20.02,24.21,35.57,0,15.55,-0.46
rw_cut_5_p1_4f_opt_disp_struct_13.xyz,Nucleus 30H :,-1.732136,-2.025927,1.939893,28.16,35.03,25.92,23.52,-28.5,38.35,10.9,52.14,-3.35,14.95,23.52,25.92,35.03,0,11.51,-0.58
rw_cut_5_p1_4f_opt_disp_struct_13.xyz,Nucleus 31H :,-2.713321,-2.922319,1.75692,27.1,34.66,25.98,20.65,52.82,27.45,36.62,-25.14,-9.48,-0.98,20.65,25.98,34.66,0,14.01,-0.24
rw_cut_5_p1_4f_opt_disp_struct_13.xyz,Nucleus 0C :,-1.425723,-1.593336,3.220609,171.38,186.86,160.8,166.47,259.05,236.44,238.19,-79.73,-73.41,-66.41,160.8,166.47,186.86,0,26.06,-0.57
rw_cut_5_p1_4f_opt_disp_struct_13.xyz,Nucleus 3C :,-2.111676,-2.073224,4.268667,61.11,147.41,53.54,-17.61,240.23,273.53,263.73,-92.87,-219.95,-281.35,-17.61,53.54,147.41,0,165.02,-0.14
rw_cut_5_p1_4f_opt_disp_struct_13.xyz,Nucleus 4C :,-0.411257,-0.663313,3.430541,53.68,-29.9,127.17,63.76,274.46,258.24,256.42,-293.2,-130.25,-204.64,-29.9,63.76,127.17,0,157.07,0.19
rw_cut_5_p1_4f_opt_disp_struct_13.xyz,Nucleus 7C :,-0.111698,-0.240557,4.665821,56.45,138.37,3.09,27.9,274.77,261.01,265.83,-122.65,-271.55,-238.03,3.09,27.9,138.37,0,135.28,-0.63
rw_cut_5_p1_4f_opt_disp_struct_13.xyz,Nucleus 8C :,2.479643,1.59103,0.669473,62.95,158.86,26.93,3.07,236.21,261.79,270.14,-77.69,-235.95,-265.65,3.07,26.93,158.86,0,155.79,-0.69
rw_cut_5_p1_4f_opt_disp_struct_13.xyz,Nucleus 9C :,0.048429,0.305341,-1.803042,29.6,83.18,20.44,-14.83,237.3,269.01,271.14,-154.21,-248.52,-285.93,-14.83,20.44,83.18,0,98.01,-0.28
rw_cut_5_p1_4f_opt_disp_struct_13.xyz,Nucleus 11C :,4.906962,-8.520302,3.797599,37.57,94.45,20.79,-2.54,239.6,264.07,273.51,-145.3,-243.8,-275.38,-2.54,20.79,94.45,0,96.99,-0.52
rw_cut_5_p1_4f_opt_disp_struct_13.xyz,Nucleus 13C :,4.884137,-8.111758,4.812905,36.57,94.38,16.03,-0.69,237.14,263.59,273.66,-142.76,-251.76,-270.15,-0.69,16.03,94.38,0,95.07,-0.65
rw_cut_5_p1_4f_opt_disp_struct_13.xyz,Nucleus 15C :,4.056974,-9.196147,3.645783,38.57,89.58,22.62,3.52,233.16,272.75,262.9,-143.71,-249.88,-259.49,3.52,22.62,89.58,0,86.06,-0.56
rw_cut_5_p1_4f_opt_disp_struct_13.xyz,Nucleus 19C :,4.930377,-7.443111,2.8114,155.11,130.38,146.42,188.54,187.64,208.1,273.51,-41.42,-75.45,-87.04,130.38,146.42,188.54,0,58.16,-0.45
rw_cut_5_p1_4f_opt_disp_struct_13.xyz,Nucleus 24C :,5.558287,-7.54682,2.03075,21.29,115.43,-15.6,-35.95,240.07,272.42,262.92,-124.78,-280.48,-306.27,-35.95,-15.6,115.43,0,151.38,-0.73
rw_cut_5_p1_4f_opt_disp_struct_13.xyz,Nucleus 5N :,4.0326,-6.449474,2.733321,122.55,50.4,184.47,132.79,293.6,338.24,330.33,-109.33,-202.93,-282.24,50.4,132.79,184.47,0,134.07,0.23
rw_cut_5_p1_4f_opt_disp_struct_13.xyz,Nucleus 22N :,4.167194,-5.528713,1.778547,166.83,98.74,220.75,181.01,275.1,349.77,330.24,-237.64,-92.95,-124.01,98.74,181.01,220.75,0,122.01,0.35
rw_cut_5_p1_4f_opt_disp_struct_13.xyz,Nucleus 25N :,3.501604,-4.77291,1.664157,175.41,115.9,176.23,234.1,321.51,348.81,335.56,-211.85,-166.45,-101.35,115.9,176.23,234.1,0,118.2,0.02
rw_cut_5_p1_4f_opt_disp_struct_13.xyz,Nucleus 27N :,3.009133,-6.345911,3.581319,174.57,114.46,213.6,195.66,303.12,341.03,324.22,-211.15,-105.91,-127.59,114.46,195.66,213.6,0,99.14,0.64
rw_cut_5_p1_4f_opt_disp_struct_13.xyz,Nucleus 10F :,2.7977,-7.078128,4.237969,327.11,443.23,257.12,280.98,480.58,458.25,463.61,-20.15,-209.27,-191.69,257.12,280.98,443.23,0,186.11,-0.74
rw_cut_5_p1_4f_opt_disp_struct_13.xyz,Nucleus 12F :,2.418275,-5.52465,3.565225,348.33,449.52,291.07,304.4,480.42,471.3,457.76,-21.81,-188.88,-153.81,291.07,304.4,449.52,0,158.45,-0.83
rw_cut_5_p1_4f_opt_disp_struct_13.xyz,Nucleus 14F :,5.826394,-9.096248,3.693398,344.89,453.59,294.86,286.22,460.49,476.42,478.14,-23.69,-166.24,-190.45,286.22,294.86,453.59,0,167.37,-0.9
rw_cut_5_p1_4f_opt_disp_struct_13.xyz,Nucleus 16F :,5.014363,-5.475578,1.23833,344.64,446.91,296.38,290.63,458.34,481.52,478.96,-34.04,-165.67,-185.2,290.63,296.38,446.91,0,156.28,-0.93
rw_cut_5_p1_4f_opt_disp_struct_14.xyz,Nucleus 1H :,0.979309,-0.025991,-1.331735,29.11,35.36,23.45,28.53,40.87,25.74,30.64,-6.54,-0.59,-2.78,23.45,28.53,35.36,0,11.91,-0.15
rw_cut_5_p1_4f_opt_disp_struct_14.xyz,Nucleus 2H :,1.792354,0.5849,-1.729245,28.93,23.97,28.01,34.82,46.44,27.77,26.0,-12.03,-3.36,1.99,23.97,28.01,34.82,0,10.85,-0.25
rw_cut_5_p1_4f_opt_disp_struct_14.xyz,Nucleus 6H :,1.143633,-1.060252,-1.651975,23.7,15.34,25.27,30.49,50.94,10.49,30.04,-20.9,-4.56,5.1,15.34,25.27,30.49,0,15.15,0.31
rw_cut_5_p1_4f_opt_disp_struct_14.xyz,Nucleus 17H :,0.907439,0.093305,0.148985,24.17,20.54,25.45,26.53,44.97,26.83,31.62,-19.45,-6.16,-5.29,20.54,25.45,26.53,0,5.99,0.64
rw_cut_5_p1_4f_opt_disp_struct_14.xyz,Nucleus 18H :,1.695519,0.901917,0.94573,28.67,35.0,27.17,23.84,42.23,27.28,31.84,-0.48,-8.57,-6.31,23.84,27.17,35.0,0,11.16,-0.4
rw_cut_5_p1_4f_opt_disp_struct_14.xyz,Nucleus 20H :,1.318109,0.729764,2.250337,28.52,34.36,24.37,26.84,-13.71,17.32,39.4,40.43,8.27,-6.14,24.37,26.84,34.36,0,9.99,-0.5
rw_cut_5_p1_4f_opt_disp_struct_14.xyz,Nucleus 21H :,1.693294,1.225437,3.04248,28.53,35.12,26.35,24.11,-12.9,17.19,40.76,40.18,7.49,-7.15,24.11,26.35,35.12,0,11.01,-0.59
rw_cut_5_p1_4f_opt_disp_struct_14.xyz,Nucleus 23H :,0.289853,-0.178539,2.323195,26.87,18.66,33.89,28.07,-0.19,51.15,27.79,19.45,-17.56,-0.02,18.66,28.07,33.89,0,15.23,0.24
rw_cut_5_p1_4f_opt_disp_struct_14.xyz,Nucleus 26H :,0.005401,-0.596414,1.020587,26.82,36.35,23.98,20.14,80.02,28.6,46.34,-59.82,-10.71,-3.96,20.14,23.98,36.35,0,16.21,-0.53
rw_cut_5_p1_4f_opt_disp_struct_14.xyz,Nucleus 28H :,-1.029464,-1.538095,0.837311,26.51,33.62,26.14,19.76,58.04,25.11,-0.9,-24.5,0.99,20.78,19.76,26.14,33.62,0,13.86,-0.08
rw_cut_5_p1_4f_opt_disp_struct_14.xyz,Nucleus 29H :,-1.343296,-1.969362,-0.393388,26.57,35.42,20.06,24.22,62.35,43.43,31.09,-42.1,-6.75,-8.32,20.06,24.22,35.42,0,15.36,-0.46
rw_cut_5_p1_4f_opt_disp_struct_14.xyz,Nucleus 30H :,-1.732136,-2.025927,1.939893,28.16,35.01,25.93,23.53,-29.8,38.31,10.6,53.44,-3.34,15.25,23.53,25.93,35.01,0,11.48,-0.58
rw_cut_5_p1_4f_opt_disp_struct_14.xyz,Nucleus 31H :,-2.713321,-2.922319,1.75692,27.08,34.67,25.89,20.67,53.1,27.27,36.75,-25.41,-9.59,-0.89,20.67,25.89,34.67,0,14.0,-0.25
rw_cut_5_p1_4f_opt_disp_struct_14.xyz,Nucleus 0C :,-1.425723,-1.593336,3.220609,171.37,186.87,160.82,166.43,258.96,236.47,238.1,-79.58,-73.42,-66.42,160.82,166.43,186.87,0,26.05,-0.57
rw_cut_5_p1_4f_opt_disp_struct_14.xyz,Nucleus 3C :,-2.111676,-2.073224,4.268667,61.12,147.4,53.58,-17.61,240.21,273.31,263.72,-92.85,-219.69,-281.33,-17.61,53.58,147.4,0,165.01,-0.14
rw_cut_5_p1_4f_opt_disp_struct_14.xyz,Nucleus 4C :,-0.411257,-0.663313,3.430541,53.77,-29.78,127.14,63.96,274.34,258.06,256.68,-293.13,-130.3,-204.33,-29.78,63.96,127.14,0,156.92,0.19
